AF3,F7,F3,F5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,ID_all_events,EventId
-85.23465787444404,-85.91864966717294,-84.66907520839838,-85.1028121734624,-85.14968455919626,-85.70941583628924,-86.00908479670808,-81.96405676785325,-83.70818891345515,-83.38826848473168,-86.57264634902373,-79.58368047975887,-87.76089971490565,-85.25095647442528,1.0,33025
-41.92850077384261,-37.94331060577301,-40.01068233141536,-38.82557136376293,-40.17579579287748,-39.76709724585851,-41.94600960976855,-42.37880767229345,-41.53997509660388,-40.31104828521498,-39.4734160260022,-37.23540103632872,-41.61434477352857,-43.3375713683592,2.0,33025
34.77622157496258,30.67711852839431,34.1507841418494,33.341644912584194,36.97978515271744,34.326196698053806,34.938576873242965,35.07413341197427,32.713973459268374,33.39289231934326,36.81429587313124,26.81089672194234,38.39397476217523,37.66062746657472,3.0,33025
19.44592529949231,20.78200458754452,19.23492837239003,19.035098036108906,14.199263436917672,16.461814606293313,18.89765034048815,17.63533747527663,20.448398034696435,18.985265101197285,16.403106571992254,20.62124728000087,15.163970628439625,19.07264231911459,4.0,33025
-17.389436803085133,-16.662878385486373,-17.371700255145107,-14.147400747227833,-12.957570021272574,-13.270465378911506,-14.85101463159069,-14.93469742353204,-16.622752607413776,-16.138323771492523,-18.14609003347243,-11.866870263883763,-15.671617596504202,-18.091049813190907,5.0,33025
-6.035522450320194,-4.49397311362797,-6.649803125429319,-8.97845976468377,-7.045725266721355,-8.406573478439384,-10.120830030632543,-7.705791341786323,-7.173810399505275,-7.574112559090746,-3.2534278585073158,-5.812148294637126,-6.153910613002374,-7.595045889843217,6.0,33025
4.837328814478479,0.3703814256225293,5.829452453771186,1.6386210519764113,0.8454423544508778,3.739068790594974,7.069511832676383,4.542632969203584,5.176001288063002,5.92784939695936,3.439518208918109,-0.8184980583693857,4.078389612131595,6.624130515922797,7.0,33025
4.753494256510912,8.1894542478508,4.755304034057076,8.381557439545187,8.624651154508257,8.407800457355673,5.946081832040353,7.338453199327088,5.305000281320108,5.205472046487301,4.603157960562047,4.237752692837425,6.360989612539338,6.420147180997429,8.0,33025
-2.183732358004775,-1.553858257540881,-2.2101330799392542,-0.3851268962067209,-1.070938126302316,-6.602904511041206,-4.964143216827974,-3.628060116698915,-1.7325302252304162,-2.531857602828208,-1.0239883230758977,-1.141681181611098,-3.418157961626804,-5.412536319220649,9.0,33025
-4.135725724551598,-7.621074328647495,-5.665253652907115,-7.259890065662731,-5.8961755836384135,0.9186491830117768,0.3535951373729382,-2.788544712851575,-3.3203863740451247,-4.245364925710835,-4.91555918649674,-0.8094533876460979,-4.260358175400729,-0.9450102354893132,10.0,33025
4.05056287641349,7.983769109034849,6.961293520293225,5.513863793507639,3.6496885908279495,-0.9621350695626524,-2.0534984965909477,1.9289667093044225,2.0115370141430056,5.611248965374212,3.971463049560011,11.284879239329516,7.123842792364254,2.6868562836059877,11.0,33025
-0.1346950861029583,-5.218208891322512,-2.8057867112528783,-2.408765445033506,-3.383421122986295,-0.2765700219078724,1.3896052095125349,-1.5040399558102102,-2.586522443336822,-4.8829408583378,-1.446148375126466,-15.9950498324035,-5.095136237201796,-2.952477724469656,12.0,33025
-5.126812370607237,-0.2363502260648573,-3.778910345210612,-1.3002203053096366,3.5081983870484983,1.6301684718111709,1.2812074995336928,-1.4282112395801363,0.4397254160014938,1.2060387229780325,1.3638954697539667,0.5931553707618775,-1.6553131605396345,-2.2257205329232264,13.0,33025
5.414198814671053,2.8773897700531847,4.434409942010085,2.6864980262161677,-1.1841751635555902,1.625955153080522,1.2669089092906771,7.351291049618286,7.25585489747116,4.0120607695141,0.4709218922151557,11.10213877752246,7.951159886380765,7.051956706525097,14.0,33025
-1.6809414367192446,-2.024973184492985,-1.8735545094033728,-2.5110768304479727,-0.6452212754295239,-2.8803423931681635,-5.085622790457659,-9.063924723525744,-9.964592385606348,-6.33803816154494,-8.61325815157669,-10.228245067017006,-9.069081130459097,-6.800979123828856,15.0,33025
-0.195147402157815,-1.5980065175454037,-0.8380314447679531,1.0387874926456178,1.39933169074801,1.7603315906554862,5.537386195403386,6.894691399862136,5.605035650806034,3.827253875256172,7.946047433650225,3.799320482638965,3.5214278567764694,4.318292936571726,16.0,33025
0.256191272620196,6.800854840432006,2.089376956096938,3.947064779387937,-0.6839636958362192,-2.5646156042464945,-5.338198165951088,-4.196578081644077,-1.4398790623495898,0.4018286816045844,1.2096024806742705,1.1291043242134755,1.7266949255575028,-2.2070693044530465,17.0,33025
